account_id,archetype,country,city,kyc_level,account_age_days,is_laundering,laundering_role,laundering_patterns,n_laundering_episodes,in_benign_lookalike,n_in,amt_in_total,amt_in_mean,amt_in_median,amt_in_max,amt_in_std,n_out,amt_out_total,amt_out_mean,amt_out_median,amt_out_max,amt_out_std,n_txns,amt_total,inflow_outflow_ratio,net_flow,retention_ratio,in_out_txn_ratio,amt_cv_out,unique_senders,unique_receivers,counterparty_hhi,one_shot_counterparty_ratio,counterparty_per_txn,degree_ratio,max_txns_1h,max_amount_1h,max_txns_24h,max_amount_24h,mean_inter_txn_seconds,burstiness,min_inter_txn_seconds,night_ratio,weekend_ratio,round_amount_ratio,near_threshold_ratio,above_threshold_ratio,active_span_days,txns_per_active_day,median_holding_seconds,min_holding_seconds,outflow_within_1h_ratio,outflow_within_24h_ratio,passthrough_ratio,volume_growth_ratio,count_growth_ratio,counterparty_growth_ratio,dormancy_wakeup_score,g_in_degree,g_out_degree,g_degree,g_degree_ratio,g_relay_score,g_pagerank,g_core_number,g_scc_size,g_in_cycle,g_reciprocal_edges,g_reciprocity,g_clustering,g_is_hub,g_two_hop_out,g_two_hop_in,g_fan_out_ratio
ACC000062,small_business,IN,Mumbai,full,544,0,0.0,0.0,0,0,72.0,27830214.09,386530.75125,25925.375,6375312.76,1061799.0382720039,87.0,3284373.7399999998,37751.42229885057,17200.0,243060.94,53247.11186554318,159.0,31114587.83,8.473519708655415,24545840.35,0.8819852908294573,0.8181818181818182,1.4104290168200508,31.0,39.0,0.31359027945867046,0.6617647058823529,0.4375,0.775,5,6414512.75999999,12,6818085.409999967,15997.158227848102,0.16083390706034528,31.0,0.06289308176100629,0.31446540880503143,0.1320754716981132,0.050314465408805034,0.13836477987421383,29.2540625,5.2554925474884575,22415.0,189.0,0.13793103448275862,0.9080459770114943,0.550450733634945,2.139726230245439,0.9634146341463414,0.8,0.4357112426171774,31,39,70,0.775,0.1111111111111111,0.0007850843374643528,33,1451,1,2,0.05,0.14969271290605796,0.0,542.0,659.0,13.55
ACC000063,small_business,IN,Kolkata,min,3186,1,destination,layering_chain|rapid_pass_through,2,0,45.0,12608588.0,280190.84444444446,13381.67,4043533.46,819164.6205695169,0.0,0.0,0.0,0.0,0.0,0.0,45.0,12608588.0,12608588.0,12608588.0,0.9999999206889844,45.0,0.0,13.0,0.0,0.39896434231570777,0.46153846153846156,0.2826086956521739,13.0,2,4043533.460000038,4,4983937.440000057,57238.318181818184,-0.11926007239829059,1629.0,0.08888888888888889,0.2222222222222222,0.13333333333333333,0.06666666666666667,0.2,29.149143518518517,1.4925797136611738,-1.0,-1.0,0.0,0.0,0.0,0.5675854024122515,0.7407407407407407,0.6666666666666666,0.8180946485413144,13,0,13,13.0,0.07142857142857142,0.002610349701116905,13,1,0,0,0.0,0.14102564102564102,0.0,0.0,360.0,0.0
ACC000064,small_business,IN,Delhi,full,2844,0,0.0,0.0,0,0,29.0,18227061.62,628519.3662068966,7716.64,17316150.89,3210303.909247003,33.0,957897.47,29027.19606060606,17600.0,194146.36,36008.132609060245,62.0,19184959.09,19.028176984143215,17269164.150000002,0.9474463609430449,0.8529411764705882,1.2404536793771557,21.0,16.0,0.8563309737192938,0.7777777777777778,0.5873015873015873,1.2352941176470589,3,17316150.889999986,8,17323090.889999986,40653.524590163935,0.05566293011728476,607.0,0.08064516129032258,0.2903225806451613,0.08064516129032258,0.016129032258064516,0.04838709677419355,28.702141203703704,2.0873915982955773,59647.0,607.0,0.09090909090909091,0.5757575757575758,2.1130217316315973,0.04077030167503111,1.064516129032258,0.9545454545454546,0.8472954450818501,21,16,37,1.2352941176470589,0.16666666666666666,0.00048347125326591976,23,1451,1,1,0.058823529411764705,0.12380952380952381,0.0,255.0,527.0,15.0
ACC000065,student,IN,Ahmedabad,full,1393,0,0.0,0.0,0,0,4.0,83302.85,20825.7125,10340.865,62051.12,28386.899037785457,3.0,701.65,233.88333333333333,81.09,550.56,274.3060889468794,7.0,84004.5,118.55525510567139,82601.20000000001,0.9915652157733407,1.0,1.1678397315555784,1.0,3.0,0.9834092875125855,0.75,0.5,0.25,1,62051.12000000477,2,62051.12000000477,316994.1666666667,-0.17197209063906466,6592.0,0.0,0.2857142857142857,0.0,0.0,0.0,22.013483796296295,0.3041695061017469,258219.0,6592.0,0.0,0.3333333333333333,0.03245095606424883,0.2772974598647933,2.0,2.5,1.6928807769537086,1,3,4,0.25,0.3333333333333333,0.00017976880025103215,4,1451,1,0,0.0,0.0,0.0,86.0,17.0,21.5
ACC000066,salary,IN,Mumbai,full,1354,1,mule,fan_out,2,1,8.0,294795.42,36849.4275,18750.0,154000.0,51928.92605309705,22.0,205886.88,9358.494545454545,4117.48,62566.24,14938.488999927647,30.0,500682.3,1.4318250302057605,88908.53999999998,0.30159301120413873,0.34782608695652173,1.5960786052471767,7.0,17.0,0.15798942092377283,0.875,0.7741935483870968,0.3888888888888889,2,154000.0,6,203644.26999998093,84120.72413793103,0.05271305634969923,1905.0,0.03333333333333333,0.16666666666666666,0.1,0.03333333333333333,0.0,28.23496527777778,1.026168484037973,83428.0,6981.0,0.0,0.5,0.10805481007688578,0.5057645040990889,0.7777777777777778,0.7058823529411765,1.3229643037726828,7,17,24,0.3888888888888889,0.09090909090909091,0.00020393701421210047,20,1451,1,0,0.0,0.16205533596837945,0.0,400.0,262.0,22.22222222222222
ACC000067,large_business,IN,Bengaluru,full,1352,1,source,rapid_pass_through,1,0,40.0,1359292.16,33982.304,3259.3,363006.07,83011.37526869253,139.0,120894617.73,869745.4512949641,359342.65,12451443.85,1508934.8262256838,179.0,122253909.89,0.011243611785862653,-119535325.57000001,-87.93932691458554,0.2857142857142857,1.7349134612495782,33.0,36.0,0.24406324872876267,0.8840579710144928,0.38333333333333336,0.8918918918918919,3,13902021.810000062,13,18526137.21000004,14155.067415730337,0.13522667781449046,78.0,0.027932960893854747,0.27932960893854747,0.29608938547486036,0.0446927374301676,0.5083798882681564,29.162060185185187,5.934607878274844,53889.5,78.0,0.11940298507462686,0.753731343283582,5.0,1.5161734953971169,1.0337078651685394,1.1081081081081081,0.40039206742662165,33,36,69,0.8918918918918919,0.25,0.0005373165106139984,30,1451,1,0,0.0,0.09164535379369139,0.0,464.0,461.0,12.54054054054054
ACC000068,small_business,IN,Ahmedabad,full,237,0,0.0,0.0,0,0,16.0,90628.13,5664.258125,3748.02,20781.46,6360.8502743435365,25.0,587421.99,23496.8796,16800.0,105000.0,25646.185681452134,41.0,678050.12,0.15428087007626312,-496793.86,-5.481613472401202,0.6153846153846154,1.0914255293678556,5.0,20.0,0.08787293738538217,0.8,0.5952380952380952,0.23809523809523808,2,105000.0,5,182165.79999995232,63736.875,0.03214023636327721,216.0,0.07317073170731707,0.36585365853658536,0.024390243902439025,0.0,0.0,29.5078125,1.3439180537772086,90404.0,4036.0,0.0,0.4782608695652174,2.8070832066247164,0.9081217150748264,1.0476190476190477,0.9375,0.9900540787507767,5,20,25,0.23809523809523808,0.0625,0.0005741412997636109,21,1451,1,0,0.0,0.22826086956521738,0.0,341.0,233.0,16.238095238095237
ACC000069,household,IN,Kochi,full,302,0,0.0,0.0,0,0,3.0,137493.86,45831.28666666666,6864.58,127629.28,70865.48898909915,3.0,33549.82,11183.273333333333,6338.74,26100.0,13180.047727718338,6.0,171043.68,4.098077483650176,103944.03999999998,0.7559849146360816,0.75,1.178444708467277,2.0,3.0,0.5848100215474668,0.8,0.7142857142857143,0.5,1,127629.27999997139,1,127629.27999997139,429052.8,-0.35988040896625934,107031.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,24.829444444444444,0.23229303335986062,404235.0,107031.0,0.0,0.0,0.20449692659140134,10.948368889447728,1.0,1.0,1.2380011098975983,2,3,5,0.5,0.5,0.00011402254351198726,5,1451,1,0,0.0,0.2,0.0,97.0,6.0,24.25
ACC000070,student,IN,Mumbai,full,1822,0,0.0,0.0,0,0,6.0,93037.24,15506.206666666667,2635.0,78618.69,30979.952988129386,2.0,2265.23,1132.615,1132.615,1177.29,63.17999089901795,8.0,95302.47,41.05375006067346,90772.01000000001,0.9756419510945178,2.0,0.05573319945397507,4.0,2.0,0.6909577037876008,0.8333333333333334,0.6666666666666666,1.3333333333333333,1,78618.69000005722,2,79795.98000001907,199429.7142857143,0.16267667096088206,19125.0,0.0,0.25,0.0,0.0,0.0,16.1575,0.46626839574530093,66214.5,31940.0,0.0,0.5,0.875959580806408,18.453901722599966,2.3333333333333335,3.5,1.314389138693111,4,2,6,1.3333333333333333,0.3333333333333333,0.00014805227538545822,6,1451,1,0,0.0,0.2,0.0,40.0,103.0,13.333333333333334
ACC000071,salary,IN,Kochi,full,797,1,intermediary|mule,fan_in|fan_out|layering_chain,5,1,5.0,3510679.36,702135.872,92523.1,3192554.92,1393219.1896045655,14.0,2967109.61,211936.4007142857,3399.575,2877000.0,767213.2543270044,19.0,6477788.97,1.1831980068987047,543569.75,0.1548331645892137,0.3333333333333333,3.619999357080396,5.0,11.0,0.44111828584397994,0.8125,0.8,0.4166666666666667,2,3192554.919999957,2,3194138.2599999905,126036.44444444444,-0.19041214722693603,985.0,0.10526315789473684,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.10526315789473684,26.25759259259259,0.6970534883246938,268569.0,8079.0,0.0,0.07142857142857142,0.036750972573673976,0.007571161698442762,0.9090909090909091,0.9090909090909091,0.9883722394455059,5,11,16,0.4166666666666667,0.14285714285714285,0.00011572420498244881,14,1451,1,0,0.0,0.2,0.0,160.0,129.0,13.333333333333334
ACC000072,salary,IN,Kolkata,min,1843,0,0.0,0.0,0,1,3.0,172949.19,57649.73,66729.19,106000.0,53471.2964628566,28.0,113559.86,4055.7092857142857,1989.29,24985.17,5154.80201040338,31.0,286509.05,1.5229647785337308,59389.33,0.34338979332720015,0.10344827586206896,1.2706855846328529,3.0,21.0,0.20835730732086669,0.8333333333333334,0.75,0.13636363636363635,3,106000.0,4,131379.91999995708,69084.06666666667,-0.03174962397931016,1684.0,0.06451612903225806,0.3870967741935484,0.03225806451612903,0.0,0.0,23.98752314814815,1.2406191608589843,364264.0,20494.0,0.0,0.2,0.23570692729313872,0.7346260693042663,1.0625,0.8666666666666667,0.9456342347942829,3,21,24,0.13636363636363635,0.05263157894736842,0.00011574932252948881,21,1451,1,0,0.0,0.2391304347826087,0.0,404.0,192.0,18.363636363636363
ACC000073,salary,IN,Delhi,full,1793,1,mule,fan_in|fan_out|smurfing,5,1,5.0,417364.66000000003,83472.932,46864.66,181000.0,77949.94303001843,23.0,591628.71,25722.987391304345,2209.31,422259.43,87663.59139541234,28.0,1008993.37,0.7054491228981723,-174264.04999999993,-0.4175332728619789,0.20833333333333334,3.4078539248952464,4.0,14.0,0.255911813748517,0.7222222222222222,0.6206896551724138,0.26666666666666666,2,422259.42999994755,3,423370.53999996185,86752.96296296296,-0.1306131381914774,502.0,0.07142857142857142,0.32142857142857145,0.10714285714285714,0.07142857142857142,0.03571428571428571,27.110300925925927,0.9960761385580118,265902.5,35446.0,0.0,0.05555555555555555,0.04865706878992686,0.38858970920389696,0.7647058823529411,0.7692307692307693,0.9637347981456924,4,14,18,0.26666666666666666,0.09090909090909091,0.00022349542304641483,17,1451,1,0,0.0,0.1503267973856209,0.0,328.0,100.0,21.866666666666667
ACC000074,salary,IN,Ahmedabad,min,3470,0,0.0,0.0,0,1,3.0,404382.52,134794.17333333334,70000.0,331000.0,173153.16045007706,1.0,6782.51,6782.51,6782.51,6782.51,0.0,4.0,411165.03,59.61257814907032,397600.01,0.9832250582318488,1.5,0.0,3.0,1.0,0.6773967322666622,1.0,0.8,1.5,1,331000.0,2,334382.5199999809,502364.6666666667,0.063233758565129,16070.0,0.0,0.25,0.5,0.0,0.25,17.443217592592593,0.21688189600964924,361129.0,361129.0,0.0,0.0,0.020490904861314618,4.8737308038456595,2.0,2.0,2.108279696819528,3,1,4,1.5,0.3333333333333333,0.0003024074954051638,4,1451,1,0,0.0,0.0,0.0,27.0,61.0,13.5
ACC000075,large_business,IN,Pune,full,2134,1,source,layering_chain|rapid_pass_through,2,0,55.0,11384724.299999999,206994.98727272724,16863.32,1706151.4,386909.8467942309,260.0,128958052.36,495992.5090769231,272644.32,6765000.0,705405.6095986359,315.0,140342776.66,0.08828238332830864,-117573328.06,-10.327287217022269,0.210727969348659,1.4222073408005735,22.0,80.0,0.04198441019240689,0.7524752475247525,0.3227848101265823,0.2716049382716049,4,8024877.159999967,22,22679802.2299999,8189.662420382166,0.22253564958808603,27.0,0.04126984126984127,0.3238095238095238,0.3047619047619048,0.1492063492063492,0.5301587301587302,29.76335648148148,10.2394548588877,25282.0,159.0,0.08906882591093117,0.8623481781376519,5.0,0.8943899917962606,0.9096385542168675,0.96875,0.28395197892736657,22,80,102,0.2716049382716049,0.01694915254237288,0.00043005830002312536,35,1451,1,1,0.012345679012345678,0.13414141414141414,0.0,804.0,487.0,9.925925925925926
ACC000076,large_business,IN,Mumbai,full,795,0,0.0,0.0,0,0,128.0,25903281.240000002,202369.38468750002,15536.564999999999,4875000.0,621148.5794337624,200.0,17222230.88,86111.1544,26135.78,1292000.0,170945.1010193109,328.0,43125512.120000005,1.504060647916442,8681050.360000003,0.3351332190093915,0.6368159203980099,1.9851448638162386,57.0,74.0,0.0930446432768746,0.7619047619047619,0.3981762917933131,0.76,5,4875000.0,21,7669200.999999881,7849.529051987767,0.1850384853222058,1.0,0.051829268292682924,0.28353658536585363,0.125,0.054878048780487805,0.12804878048780488,29.70828703703704,10.681155858820834,10276.5,30.0,0.215,0.995,2.2967257792124265,0.5825578128595884,1.0,0.8536585365853658,0.26879134478246564,57,74,131,0.76,0.05555555555555555,0.0010978491636652063,35,1451,1,5,0.06666666666666667,0.12064516129032259,0.0,756.0,902.0,10.08
ACC000077,salary,IN,Bengaluru,min,2273,0,0.0,0.0,0,1,7.0,870579.76,124368.53714285714,97000.0,268434.4,88441.6566571603,14.0,36061.229999999996,2575.8021428571424,1765.97,9903.91,2707.3498408766927,21.0,906640.99,24.14104064002698,834518.53,0.9585768125636042,0.4666666666666667,1.0506626783051336,3.0,13.0,0.48567842524213467,0.875,0.7272727272727273,0.21428571428571427,1,268434.39999997616,3,268973.7799999714,117924.9,0.10060016107933557,11450.0,0.0,0.3333333333333333,0.09523809523809523,0.09523809523809523,0.047619047619047616,27.297430555555554,0.7421168490464634,91722.0,11703.0,0.0,0.45454545454545453,0.026493378290021925,0.6671490921455773,1.875,1.5,1.1932164092632214,3,13,16,0.21428571428571427,0.09090909090909091,0.0001226766142233325,16,1451,1,0,0.0,0.2571428571428571,0.0,288.0,141.0,20.571428571428573
ACC000078,large_business,IN,Bengaluru,full,1756,1,source,rapid_pass_through,1,1,144.0,25022126.03,173764.76409722224,3859.4449999999997,3641000.0,562063.149458689,409.0,74027445.08,180996.19823960878,63615.96,3635000.0,369421.37631052354,553.0,99049571.11,0.3380114721634336,-49005319.05,-1.958479348747835,0.35121951219512193,2.041033672916163,65.0,159.0,0.055841230349291684,0.7511961722488039,0.4043321299638989,0.40625,17,4159000.0,85,10867271.159999847,4614.711956521739,0.26922318993165506,2.0,0.048824593128390596,0.41229656419529837,0.1844484629294756,0.059674502712477394,0.19349005424954793,29.482881944444443,18.14132932075949,9474.0,91.0,0.22469135802469137,0.9975308641975309,5.0,1.0652536147206617,1.3221757322175731,1.7222222222222223,0.23177522432269415,65,159,224,0.40625,0.010526315789473684,0.0018410362281620692,35,1451,1,15,0.09375,0.07540485829959515,0.0,893.0,1039.0,5.58125
ACC000079,salary,IN,Delhi,full,1108,0,0.0,0.0,0,1,29.0,388148.02,13384.41448275862,240.0,232096.64,49804.566340911275,14.0,31296.8,2235.485714285714,1904.58,8347.05,2119.0827213995362,43.0,419444.82,12.40176689735381,356851.22000000003,0.9193665360793646,1.9333333333333333,0.9475055923066006,3.0,9.0,0.4264620375670021,0.6666666666666666,0.2727272727272727,0.3,2,232226.6400001049,6,235885.85000014305,58113.40476190476,-0.021527595899584334,150.0,0.06976744186046512,0.46511627906976744,0.0,0.023255813953488372,0.023255813953488372,28.249571759259258,1.4701069934942859,105034.0,5412.0,0.0,0.35714285714285715,4.831464854407461,1.5164285725427455,1.1428571428571428,1.6666666666666667,1.0009462019011555,3,9,12,0.3,0.14285714285714285,0.0002862014423614796,11,1451,1,0,0.0,0.21212121212121213,0.0,176.0,120.0,17.6
ACC000080,small_business,IN,Bengaluru,full,1383,0,0.0,0.0,0,0,24.0,659584.1,27482.670833333334,3711.125,350313.82,78399.74456014892,36.0,492416.03,13678.223055555556,6987.335,145281.21,24182.61575044009,60.0,1152000.13,1.3394827144788228,167168.06999999995,0.2534442788352859,0.6486486486486487,1.767835472250654,10.0,24.0,0.15084171847106556,0.6176470588235294,0.5573770491803278,0.4,3,350313.81999993324,7,374174.6699998379,42587.8813559322,0.0481399007369621,978.0,0.05,0.3333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,29.082002314814815,1.9945480813440115,85603.0,2273.0,0.08571428571428572,0.5142857142857142,1.9352601969057666,0.2290604861369062,0.8787878787878788,0.84,0.8332962333769816,10,24,34,0.4,0.06666666666666667,0.00029154309896700176,22,1451,1,0,0.0,0.1586452762923351,0.0,444.0,116.0,17.76
ACC000081,salary,IN,Kolkata,full,1217,0,0.0,0.0,0,1,7.0,170325.43000000002,24332.204285714288,4149.58,79501.58,30350.054451099895,7.0,35837.23,5119.604285714287,1528.44,26453.41,9449.708620816229,14.0,206162.66000000003,4.7526183631278665,134488.2,0.7895909049464607,0.875,1.8454284091390327,3.0,6.0,0.263028784405851,0.6666666666666666,0.6,0.42857142857142855,1,79501.5799999237,2,80331.5799999237,187292.23076923078,-0.11051028953311227,18131.0,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.0,0.0,28.18054398148148,0.47977172765814996,201409.0,46566.0,0.0,0.42857142857142855,0.7637486809072467,0.18198228671939673,0.6,0.625,1.2667181551494624,3,6,9,0.42857142857142855,0.25,0.00020616000197282516,9,1451,1,0,0.0,0.19444444444444445,0.0,173.0,115.0,24.714285714285715
ACC000082,large_business,IN,Hyderabad,full,3819,1,source,mule_network,1,0,131.0,2530204.21,19314.535954198473,3099.4,326347.19,49004.15506441905,354.0,319568158.74,902734.9116949153,251020.345,32074046.82,2323588.28600855,485.0,322098362.95,0.007917572927348484,-317037954.53000003,-125.30128120714764,0.36901408450704226,2.5739402364595634,56.0,99.0,0.05453158821223732,0.7181208053691275,0.31893004115226337,0.56,6,32234046.819999933,27,45756976.41999984,5346.789256198347,0.2683724121372006,8.0,0.03917525773195876,0.29690721649484536,0.2268041237113402,0.06597938144329897,0.41649484536082476,29.951921296296295,15.669463467459614,10551.5,40.0,0.24857142857142858,0.9971428571428571,5.0,0.907838120229441,0.8239700374531835,1.0,0.20008160678612932,56,99,155,0.56,0.022727272727272728,0.0030027987622369065,35,1451,1,6,0.06,0.11564625850340136,0.0,844.0,1137.0,8.44
ACC000083,small_business,IN,Ahmedabad,min,3393,0,0.0,0.0,0,1,29.0,16289725.38,561714.6682758621,35590.09,3907779.68,1043820.2198527853,41.0,412715.83,10066.23975609756,2144.6,175000.0,29797.26947850587,70.0,16702441.21,39.469496264545356,15877009.55,0.974663980206155,0.6904761904761905,2.9598251556945545,12.0,20.0,0.8367420875826209,0.71875,0.4507042253521127,0.5714285714285714,3,3937579.6800000668,8,9002859.590000153,36269.985507246376,0.06796042701854997,143.0,0.05714285714285714,0.35714285714285715,0.11428571428571428,0.05714285714285714,0.11428571428571428,28.965613425925927,2.33601091374411,67985.5,143.0,0.08333333333333333,0.6388888888888888,0.03892662500103213,0.6385909951179535,0.5652173913043478,0.5185185185185185,0.7701492505202736,12,20,32,0.5714285714285714,0.1111111111111111,0.0004645092037116286,21,1451,1,0,0.0,0.0989247311827957,0.0,365.0,200.0,17.38095238095238
ACC000084,small_business,IN,Jaipur,full,424,0,0.0,0.0,0,0,28.0,3797923.0699999994,135640.10964285713,2049.755,2300973.84,463611.51424315624,67.0,2475226.61,36943.680746268656,15723.62,318916.87,58721.55583694118,95.0,6273149.68,1.534373265172167,1322696.4599999995,0.34826827383097203,0.4117647058823529,1.589445480399014,17.0,22.0,0.3005888180270678,0.6923076923076923,0.40625,0.7391304347826086,4,2303971.439999819,10,3347396.640000105,26808.41489361702,0.07122770714488735,189.0,0.07368421052631578,0.4,0.16842105263157894,0.031578947368421054,0.042105263157894736,29.1665625,3.14918214496597,74038.0,287.0,0.07575757575757576,0.6818181818181818,4.899049881235154,0.32249029944776075,0.8653846153846154,0.8518518518518519,0.6480139894874128,17,22,39,0.7391304347826086,0.16666666666666666,0.00036713415850331954,26,1451,1,0,0.0,0.145748987854251,0.0,476.0,436.0,20.695652173913043
ACC000085,small_business,IN,Pune,full,3966,0,0.0,0.0,0,1,22.0,307970.58,13998.662727272727,2925.0,161000.0,34355.726784807855,103.0,4013980.77,38970.68708737864,12964.47,845172.33,103411.58319418531,125.0,4321951.35,0.07672445906499471,-3706010.19,-12.033610990988194,0.21153846153846154,2.653505427217601,12.0,47.0,0.08831207253507092,0.6491228070175439,0.46825396825396826,0.25,3,845172.3299999237,10,997330.1400001049,20415.483870967742,0.11984406138745618,56.0,0.048,0.336,0.072,0.016,0.024,29.3,4.125412541254125,91584.0,284.0,0.043478260869565216,0.4782608695652174,5.0,0.8289194264742991,0.7887323943661971,0.875,0.5086300839805682,12,47,59,0.25,0.027777777777777776,0.0004524353174823932,31,1451,1,2,0.041666666666666664,0.16791979949874686,0.0,636.0,476.0,13.25
ACC000086,salary,IN,Mumbai,min,887,0,0.0,0.0,0,1,44.0,23023611.9,523263.9068181818,103572.42499999999,6097660.95,1313475.5762122022,9.0,34797.98,3866.4422222222224,3640.0,10705.7,3628.26711783593,53.0,23058409.88,661.6174353386219,22988813.919999998,0.998488552593759,4.4,0.9381567737426048,10.0,7.0,0.8702749861816872,0.6470588235294118,0.3148148148148148,1.25,3,6097660.950000048,6,6184221.690000057,42980.846153846156,0.026680667209742596,206.0,0.018867924528301886,0.3018867924528302,0.1509433962264151,0.03773584905660377,0.3018867924528302,25.86810185185185,1.9725993407437914,39218.0,1520.0,0.1111111111111111,0.8888888888888888,0.021836531501221612,4.193276075795918,0.7741935483870968,0.7142857142857143,0.7857053459042991,10,7,17,1.25,0.25,0.0003767946896705798,15,1451,1,0,0.0,0.18382352941176472,0.0,201.0,279.0,25.125
ACC000087,salary,IN,Jaipur,full,241,0,0.0,0.0,0,1,9.0,230140.52,25571.16888888889,10900.0,93020.98,34321.01473175999,13.0,15838.24,1218.3261538461538,700.0,5300.0,1447.6366189559822,22.0,245978.75999999998,14.52977036777017,214302.28,0.9311760867834713,0.6428571428571429,1.1872431460521555,5.0,12.0,0.29515508351141756,0.8823529411764706,0.7391304347826086,0.38461538461538464,2,93020.98000001907,3,99999.13000011444,105543.33333333333,-0.04376522306554758,1626.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,25.652893518518518,0.8254263269657506,181370.0,25443.0,0.0,0.4,0.027846649244069814,0.9432281772429074,0.7142857142857143,0.75,1.1065575068102886,5,12,17,0.38461538461538464,0.125,0.00026724894543502203,15,1451,1,0,0.0,0.17647058823529413,0.0,277.0,103.0,21.307692307692307
ACC000088,household,IN,Kochi,min,3868,0,0.0,0.0,0,0,11.0,2189923.63,199083.96636363634,2277.5,2134832.29,642065.979647692,8.0,15950.86,1993.8575,2100.0,3300.35,1109.618149361688,19.0,2205874.4899999998,137.28327793749443,2173972.77,0.9927157949723594,1.2222222222222223,0.5562393049938094,9.0,4.0,0.9368413472830104,0.6923076923076923,0.65,1.8,1,2134832.289999962,5,2137109.789999962,106064.11111111111,0.2201207702375112,4322.0,0.0,0.631578947368421,0.0,0.0,0.05263157894736842,22.096689814814816,0.8226287036081208,32011.5,4322.0,0.0,0.75,0.7957755205272375,85.25687884335797,1.3333333333333333,1.2857142857142858,1.4350596219592653,9,4,13,1.8,0.16666666666666666,0.00014491575279349254,13,1451,1,0,0.0,0.14102564102564102,0.0,196.0,255.0,39.2
ACC000089,small_business,IN,Chennai,full,3715,0,0.0,0.0,0,0,28.0,105098.37,3753.513214285714,1975.0,16600.0,4027.472192309045,43.0,1698347.8,39496.46046511628,18090.92,347770.03,63919.14541735489,71.0,1803446.17,0.06188267686826169,-1593249.4300000002,-15.159457473436808,0.6363636363636364,1.6183102575368755,13.0,16.0,0.1902667906613092,0.6896551724137931,0.4027777777777778,0.7647058823529411,3,347770.0299999714,6,497614.8900001049,36091.857142857145,0.021372023280422616,211.0,0.014084507042253521,0.352112676056338,0.056338028169014086,0.014084507042253521,0.028169014084507043,29.24108796296296,2.3477991296793133,71000.0,211.0,0.023255813953488372,0.6046511627906976,5.0,0.9826870223693651,0.6976744186046512,1.1111111111111112,0.6792333247322216,13,16,29,0.7647058823529411,0.25,0.00035544066741612996,20,1451,1,0,0.0,0.0812807881773399,0.0,334.0,353.0,19.647058823529413
ACC000090,large_business,IN,Mumbai,full,419,0,0.0,0.0,0,0,334.0,37277580.25,111609.52170658682,6136.625,3201000.0,365781.27705857693,372.0,63108546.4,169646.63010752687,68033.53,2896191.89,305853.6761969813,706.0,100386126.65,0.5906898793553914,-25830966.15,-0.6929356810133704,0.8954423592493298,1.8028762087812464,145.0,92.0,0.03878069127795814,0.6103286384976526,0.3352192362093352,1.5591397849462365,9,3667646.8200001717,40,11631190.299999475,3629.263829787234,0.2979882626147936,2.0,0.031161473087818695,0.3002832861189802,0.16005665722379603,0.06515580736543909,0.15864022662889518,29.61378472222222,23.06150665152885,3825.0,23.0,0.46630727762803237,1.0,5.0,0.9160552092058097,0.9558011049723757,0.9436619718309859,0.15280270385673195,145,92,237,1.5591397849462365,0.018518518518518517,0.0038510988680206895,35,1451,1,24,0.25806451612903225,0.09585978717696504,0.0,871.0,1293.0,9.365591397849462
ACC000091,salary,IN,Mumbai,full,466,0,0.0,0.0,0,0,6.0,158761.38,26460.23,961.725,154000.0,62487.09322996038,23.0,58102.03,2526.175217391304,1490.0,14000.0,3224.4361993432553,29.0,216863.41,2.732411373382765,100659.35,0.6340252016882085,0.25,1.2759052784126714,4.0,18.0,0.5130257512224906,0.7272727272727273,0.7333333333333333,0.21052631578947367,2,158480.3900001049,5,164040.6400001049,90757.71428571429,0.06702893882447024,2143.0,0.0,0.20689655172413793,0.06896551724137931,0.034482758620689655,0.0,29.412222222222223,0.9535639910854554,164779.0,2662.0,0.043478260869565216,0.30434782608695654,1.0461793390112553,0.16654734858621653,1.0666666666666667,1.0714285714285714,1.2865777267521614,4,18,22,0.21052631578947367,0.06666666666666667,0.00016120920194471913,18,1451,1,0,0.0,0.2077922077922078,0.0,464.0,466.0,24.42105263157895
ACC000092,salary,IN,Hyderabad,full,2994,0,0.0,0.0,0,1,6.0,1216106.8599999999,202684.47666666665,6932.34,1041925.21,415711.81131297775,11.0,68676.54,6243.321818181817,3312.8,29900.0,8678.908465126035,17.0,1284783.4,17.70749010520761,1147430.3199999998,0.943526769081157,0.5,1.3898880803765339,4.0,9.0,0.8725749836900233,0.7692307692307693,0.7222222222222222,0.4,1,1041925.2100000381,3,1074015.2100000381,123784.125,-0.17198461192097556,14102.0,0.058823529411764705,0.29411764705882354,0.0,0.058823529411764705,0.058823529411764705,22.92298611111111,0.7106136299642081,171958.5,14102.0,0.0,0.2,0.2813078746196082,0.0266887119567474,0.7272727272727273,0.8888888888888888,1.232410497400609,4,9,13,0.4,0.16666666666666666,0.00014031262600690253,11,1451,1,0,0.0,0.19696969696969696,0.0,202.0,93.0,20.2
