event_time,sender_account,event_type,device_id,ip_address,country,amount,transaction_type,merchant_category,payment_channel,spending_deviation_score,velocity_score,geo_anomaly_score,source_is_fraud,label_ato,attack_episode_id,device_new_for_account,ip_new_for_account,country_new_for_account,is_first_event_for_account,failed_logins_trailing_10min,seconds_since_last_event,amount_zscore_vs_history,device_distinct_accounts_24h,ip_distinct_accounts_24h,is_login_event,is_txn_event,hour_of_day,risk_xgb,risk_iforest,ato_risk_score,action
2023-01-01 22:26:44.486606000,ACC473890,normal_login,DEV-793022,219.179.15.18,AE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,22,0.00011088153,0.6402764534862341,19.2,allow
2023-01-01 22:27:02.486606000,ACC473890,normal_txn,DEV-793022,219.179.15.18,AE,22.08,transfer,utilities,UPI,-0.33,1.0,0.62,False,0,,0,0,0,0,0,18.0,,1,1,0,1,22,1.9412368e-05,0.234438383828353,7.0,allow
2023-01-01 22:29:47.086266000,ACC462383,normal_login,DEV-581634,20.165.88.128,AU,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,22,0.00011088153,0.6402764534862341,19.2,allow
2023-01-01 22:30:03.086266000,ACC462383,normal_txn,DEV-581634,20.165.88.128,AU,61.55,payment,other,wire_transfer,0.23,15.0,0.51,False,0,,0,0,0,0,0,16.0,,1,1,0,1,22,6.1079634e-05,0.1451872973182476,4.4,allow
2023-01-01 22:30:11.535525000,ACC162328,normal_login,DEV-648427,201.157.11.112,UK,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,22,0.00011088153,0.6402764534862341,19.2,allow
2023-01-01 22:30:18.535525000,ACC162328,normal_txn,DEV-648427,201.157.11.112,UK,76.48,payment,travel,ACH,1.93,13.0,0.87,False,0,,0,0,0,0,0,7.0,,1,1,0,1,22,0.0005006538,0.260257167757272,7.8,allow
2023-01-01 22:34:22.524227000,ACC204312,normal_login,DEV-1344156,163.70.153.243,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,22,0.00011088153,0.6402764534862341,19.2,allow
2023-01-01 22:34:27.524227000,ACC204312,normal_txn,DEV-1344156,163.70.153.243,US,48.39,payment,retail,card,-0.71,12.0,0.82,False,0,,0,0,0,0,0,5.0,,1,1,0,1,22,8.028781e-05,0.1795382290462834,5.4,allow
2023-01-01 22:41:30.393575000,ACC866857,normal_login,DEV-1367715,49.160.17.184,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,22,0.00011088153,0.6402764534862341,19.2,allow
2023-01-01 22:41:39.393575000,ACC866857,normal_txn,DEV-1367715,49.160.17.184,DE,39.46,transfer,online,wire_transfer,-0.0,19.0,0.93,False,0,,0,0,0,0,0,9.0,,1,1,0,1,22,5.183399e-05,0.2401691032867299,7.2,allow
2023-01-01 22:42:36.667027000,ACC478279,normal_login,DEV-1646833,160.73.185.207,CA,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,22,0.00011088153,0.6402764534862341,19.2,allow
2023-01-01 22:42:37.770976000,ACC468123,normal_login,DEV-466333,60.72.24.217,UK,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,22,0.00011088153,0.6402764534862341,19.2,allow
2023-01-01 22:42:44.770976000,ACC468123,normal_txn,DEV-466333,60.72.24.217,UK,7.87,payment,online,wire_transfer,1.6,6.0,0.51,False,0,,0,0,0,0,0,7.0,,1,1,0,1,22,1.2567059e-05,0.2215486259017896,6.6,allow
2023-01-01 22:42:46.667027000,ACC478279,normal_txn,DEV-1646833,160.73.185.207,CA,1448.49,deposit,other,card,1.45,5.0,0.27,False,0,,0,0,0,0,0,10.0,,1,1,0,1,22,1.0587894e-05,0.2213293536636325,6.6,allow
2023-01-01 22:57:17.621110000,ACC248081,normal_login,DEV-486081,127.106.53.221,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,22,0.00011088153,0.6402764534862341,19.2,allow
2023-01-01 22:57:35.621110000,ACC248081,normal_txn,DEV-486081,127.106.53.221,DE,22.44,transfer,utilities,ACH,-0.12,8.0,0.46,False,0,,0,0,0,0,0,18.0,,1,1,0,1,22,1.716248e-05,0.1494114377710916,4.5,allow
2023-01-01 22:58:38.937216000,ACC336220,normal_login,DEV-361281,37.141.32.225,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,22,0.00011088153,0.6402764534862341,19.2,allow
2023-01-01 22:58:43.937216000,ACC336220,normal_txn,DEV-361281,37.141.32.225,SG,104.62,payment,travel,card,-1.4,3.0,0.23,False,0,,0,0,0,0,0,5.0,,1,1,0,1,22,7.689844e-06,0.2847255192886408,8.5,allow
2023-01-01 23:06:57.235596000,ACC825778,normal_login,DEV-1652439,89.199.130.197,AE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,23,7.3921416e-05,0.6748263054257093,20.2,allow
2023-01-01 23:07:10.235596000,ACC825778,normal_txn,DEV-1652439,89.199.130.197,AE,461.88,withdrawal,utilities,ACH,1.03,7.0,0.54,False,0,,0,0,0,0,0,13.0,,1,1,0,1,23,0.00020843823,0.1633120607092196,4.9,allow
2023-01-01 23:09:10.619246000,ACC541112,normal_login,DEV-592491,165.147.179.38,CA,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,23,7.3921416e-05,0.6748263054257093,20.2,allow
2023-01-01 23:09:22.619246000,ACC541112,normal_txn,DEV-592491,165.147.179.38,CA,43.76,transfer,entertainment,wire_transfer,0.47,4.0,0.08,False,0,,0,0,0,0,0,12.0,,1,1,0,1,23,1.3322349e-05,0.2488027107660178,7.5,allow
2023-01-01 23:15:28.146516000,ACC629047,normal_login,DEV-1223747,127.146.67.182,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,23,7.3921416e-05,0.6748263054257093,20.2,allow
2023-01-01 23:15:46.146516000,ACC629047,normal_txn,DEV-1223747,127.146.67.182,SG,166.34,payment,grocery,wire_transfer,-1.03,18.0,0.62,False,0,,0,0,0,0,0,18.0,,1,1,0,1,23,5.4426426e-05,0.2431153862017586,7.3,allow
2023-01-01 23:29:13.830155000,ACC826892,normal_login,DEV-1002664,45.14.118.91,AU,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,23,7.3921416e-05,0.6748263054257093,20.2,allow
2023-01-01 23:29:22.830155000,ACC826892,normal_txn,DEV-1002664,45.14.118.91,AU,151.08,payment,entertainment,ACH,0.86,5.0,0.28,False,0,,0,0,0,0,0,9.0,,1,1,0,1,23,6.8799895e-06,0.2020271410748723,6.1,allow
2023-01-01 23:33:42.745045000,ACC254575,normal_login,DEV-1184204,173.221.136.62,UK,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,23,7.3921416e-05,0.6748263054257093,20.2,allow
2023-01-01 23:34:01.745045000,ACC254575,normal_txn,DEV-1184204,173.221.136.62,UK,53.05,payment,online,ACH,-0.35,9.0,0.31,False,0,,0,0,0,0,0,19.0,,1,1,0,1,23,4.548312e-06,0.1726536392603692,5.2,allow
2023-01-01 23:35:51.926120000,ACC843353,normal_login,DEV-396784,222.173.34.78,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,23,7.3921416e-05,0.6748263054257093,20.2,allow
2023-01-01 23:36:07.926120000,ACC843353,normal_txn,DEV-396784,222.173.34.78,SG,408.34,withdrawal,online,card,0.34,18.0,0.44,False,0,,0,0,0,0,0,16.0,,1,1,0,1,23,1.0308449e-05,0.1971282317238192,5.9,allow
2023-01-01 23:39:14.416966000,ACC843827,normal_login,DEV-121840,109.173.133.176,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,23,7.3921416e-05,0.6748263054257093,20.2,allow
2023-01-01 23:39:19.416966000,ACC843827,normal_txn,DEV-121840,109.173.133.176,US,15.04,transfer,restaurant,ACH,0.68,16.0,0.09,False,0,,0,0,0,0,0,5.0,,1,1,0,1,23,1.8776245e-05,0.261730826295304,7.9,allow
2023-01-01 23:41:26.477193000,ACC669882,normal_login,DEV-1482547,90.240.108.184,AU,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,23,7.3921416e-05,0.6748263054257093,20.2,allow
2023-01-01 23:41:39.477193000,ACC669882,normal_txn,DEV-1482547,90.240.108.184,AU,25.33,transfer,entertainment,card,1.08,20.0,0.07,False,0,,0,0,0,0,0,13.0,,1,1,0,1,23,9.296837e-05,0.3119152280805228,9.4,allow
2023-01-01 23:51:42.374130000,ACC213688,normal_login,DEV-1554715,33.235.119.41,AE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,23,7.3921416e-05,0.6748263054257093,20.2,allow
2023-01-01 23:51:53.374130000,ACC213688,normal_txn,DEV-1554715,33.235.119.41,AE,81.05,withdrawal,retail,card,-0.01,3.0,0.99,False,0,,0,0,0,0,0,11.0,,1,1,0,1,23,1.9968418e-05,0.2617820202280057,7.9,allow
2023-01-01 23:52:17.561244000,ACC781736,normal_login,DEV-1467010,138.94.38.107,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,23,7.3921416e-05,0.6748263054257093,20.2,allow
2023-01-01 23:52:27.561244000,ACC781736,normal_txn,DEV-1467010,138.94.38.107,US,263.42,payment,restaurant,ACH,0.48,1.0,0.46,False,0,,0,0,0,0,0,10.0,,1,1,0,1,23,5.5159635e-06,0.2310953132242278,6.9,allow
2023-01-01 23:58:24.168652000,ACC889542,normal_login,DEV-619073,48.31.164.170,AU,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,23,7.3921416e-05,0.6748263054257093,20.2,allow
2023-01-01 23:58:41.168652000,ACC889542,normal_txn,DEV-619073,48.31.164.170,AU,10.79,transfer,travel,wire_transfer,1.77,6.0,0.9,False,0,,0,0,0,0,0,17.0,,1,1,0,1,23,0.00017890237,0.2918477455336264,8.8,allow
2023-01-02 00:02:13.655066000,ACC800914,normal_login,DEV-1987087,84.192.237.44,CA,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,0,0.00011206033,0.6812486204892815,20.4,allow
2023-01-02 00:02:28.655066000,ACC800914,normal_txn,DEV-1987087,84.192.237.44,CA,173.57,withdrawal,online,card,0.57,4.0,0.01,False,0,,0,0,0,0,0,15.0,,1,1,0,1,0,4.8568527e-06,0.2976233008908246,8.9,allow
2023-01-02 00:12:53.027331000,ACC641707,normal_login,DEV-653514,79.147.212.169,AE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,0,0.00011206033,0.6812486204892815,20.4,allow
2023-01-02 00:13:12.027331000,ACC641707,normal_txn,DEV-653514,79.147.212.169,AE,15.5,transfer,online,wire_transfer,-0.79,6.0,0.01,False,0,,0,0,0,0,0,19.0,,1,1,0,1,0,1.2707883e-05,0.3116542277981087,9.4,allow
2023-01-02 00:13:20.398935000,ACC608180,normal_login,DEV-038836,51.199.12.86,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,0,0.00011206033,0.6812486204892815,20.4,allow
2023-01-02 00:13:32.723468000,ACC990963,normal_login,DEV-1018026,200.121.186.243,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,0,0.00011206033,0.6812486204892815,20.4,allow
2023-01-02 00:13:37.398935000,ACC608180,normal_txn,DEV-038836,51.199.12.86,US,69.37,payment,retail,card,-1.14,16.0,0.78,False,0,,0,0,0,0,0,17.0,,1,1,0,1,0,2.9100363e-05,0.2495586824018909,7.5,allow
2023-01-02 00:13:51.723468000,ACC990963,normal_txn,DEV-1018026,200.121.186.243,US,274.17,withdrawal,entertainment,card,1.88,3.0,0.8,False,0,,0,0,0,0,0,19.0,,1,1,0,1,0,0.0017414379,0.3343891849373408,10.2,allow
2023-01-02 00:16:35.125149000,ACC792444,normal_login,DEV-1906992,87.138.193.198,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,0,0.00011206033,0.6812486204892815,20.4,allow
2023-01-02 00:16:45.125149000,ACC792444,normal_txn,DEV-1906992,87.138.193.198,SG,15.06,transfer,restaurant,ACH,-1.38,5.0,0.91,False,0,,0,0,0,0,0,10.0,,1,1,0,1,0,5.3438757e-06,0.3000919635435035,9.0,allow
2023-01-02 00:20:04.110746000,ACC994119,normal_login,DEV-433195,135.158.51.207,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,0,0.00011206033,0.6812486204892815,20.4,allow
2023-01-02 00:20:10.110746000,ACC994119,normal_txn,DEV-433195,135.158.51.207,JP,54.18,transfer,entertainment,wire_transfer,0.95,1.0,0.65,False,0,,0,0,0,0,0,6.0,,1,1,0,1,0,2.7771877e-05,0.2784098375640902,8.4,allow
2023-01-02 00:33:08.497460000,ACC336738,normal_login,DEV-1245211,94.251.48.126,CA,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,0,0.00011206033,0.6812486204892815,20.4,allow
2023-01-02 00:33:25.497460000,ACC336738,normal_txn,DEV-1245211,94.251.48.126,CA,164.84,payment,grocery,card,0.29,2.0,0.63,False,0,,0,0,0,0,0,17.0,,1,1,0,1,0,1.7797076e-05,0.225455530538478,6.8,allow
2023-01-02 00:37:21.249429000,ACC396760,normal_login,DEV-757275,79.129.70.182,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,0,0.00011206033,0.6812486204892815,20.4,allow
2023-01-02 00:37:32.249429000,ACC396760,normal_txn,DEV-757275,79.129.70.182,JP,31.22,transfer,restaurant,UPI,-1.36,1.0,0.09,False,0,,0,0,0,0,0,11.0,,1,1,0,1,0,2.9685352e-06,0.3492458127551998,10.5,allow
2023-01-02 00:45:44.324627000,ACC344758,normal_login,DEV-029686,192.155.252.135,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,0,0.00011206033,0.6812486204892815,20.4,allow
2023-01-02 00:46:00.324627000,ACC344758,normal_txn,DEV-029686,192.155.252.135,DE,0.01,withdrawal,entertainment,wire_transfer,0.4,10.0,0.98,False,0,,0,0,0,0,0,16.0,,1,1,0,1,0,1.593302e-05,0.240359485538017,7.2,allow
2023-01-02 00:51:36.620772000,ACC446290,normal_login,DEV-1133602,121.152.188.119,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,0,0.00011206033,0.6812486204892815,20.4,allow
2023-01-02 00:51:55.620772000,ACC446290,normal_txn,DEV-1133602,121.152.188.119,SG,51.1,payment,restaurant,ACH,0.45,8.0,0.52,False,0,,0,0,0,0,0,19.0,,1,1,0,1,0,0.00013020006,0.1815691085793246,5.5,allow
2023-01-02 00:52:19.349350000,ACC415726,normal_login,DEV-1644800,76.98.15.72,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,0,0.00011206033,0.6812486204892815,20.4,allow
2023-01-02 00:52:32.349350000,ACC415726,normal_txn,DEV-1644800,76.98.15.72,DE,29.39,payment,travel,ACH,-1.31,5.0,0.78,False,0,,0,0,0,0,0,13.0,,1,1,0,1,0,5.7433895e-06,0.2603934369146065,7.8,allow
2023-01-02 00:59:14.371016000,ACC819886,normal_login,DEV-1169612,89.89.253.126,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,0,0.00011206033,0.6812486204892815,20.4,allow
2023-01-02 00:59:28.371016000,ACC819886,normal_txn,DEV-1169612,89.89.253.126,US,64.79,withdrawal,other,wire_transfer,-1.68,1.0,0.01,False,0,,0,0,0,0,0,14.0,,1,1,0,1,0,1.0470507e-06,0.3984760957211077,12.0,allow
2023-01-02 01:01:02.047601000,ACC485906,normal_login,DEV-1246638,208.63.114.24,AE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:01:07.047601000,ACC485906,normal_txn,DEV-1246638,208.63.114.24,AE,261.35,payment,entertainment,card,-1.02,7.0,0.36,False,0,,0,0,0,0,0,5.0,,1,1,0,1,1,1.2589445e-06,0.2117046935602244,6.4,allow
2023-01-02 01:01:24.480661000,ACC753048,normal_login,DEV-609694,192.1.77.28,CA,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:01:36.480661000,ACC753048,normal_txn,DEV-609694,192.1.77.28,CA,1645.15,deposit,utilities,wire_transfer,0.23,2.0,0.15,False,0,,0,0,0,0,0,12.0,,1,1,0,1,1,8.336207e-06,0.2320300730567337,7.0,allow
2023-01-02 01:02:31.993955000,ACC525896,normal_login,DEV-655357,187.173.67.41,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:02:41.993955000,ACC525896,normal_txn,DEV-655357,187.173.67.41,JP,106.34,payment,travel,ACH,-0.18,9.0,0.67,False,0,,0,0,0,0,0,10.0,,1,1,0,1,1,1.1389408e-05,0.1394233023386996,4.2,allow
2023-01-02 01:07:20.834408000,ACC544642,normal_login,DEV-772122,202.18.234.67,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:07:27.834408000,ACC544642,normal_txn,DEV-772122,202.18.234.67,JP,11.48,transfer,travel,ACH,0.85,17.0,0.71,False,0,,0,0,0,0,0,7.0,,1,1,0,1,1,0.000110066365,0.2013172540557693,6.0,allow
2023-01-02 01:16:08.108877000,ACC241923,normal_login,DEV-1746689,192.102.63.124,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:16:22.108877000,ACC241923,normal_txn,DEV-1746689,192.102.63.124,US,7.76,transfer,online,wire_transfer,0.1,3.0,0.34,False,0,,0,0,0,0,0,14.0,,1,1,0,1,1,2.2922786e-06,0.1902626107806642,5.7,allow
2023-01-02 01:21:24.113651000,ACC152977,normal_login,DEV-438177,139.209.121.43,CA,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:21:30.113651000,ACC152977,normal_txn,DEV-438177,139.209.121.43,CA,7.35,payment,entertainment,UPI,-0.98,5.0,0.85,False,0,,0,0,0,0,0,6.0,,1,1,0,1,1,4.365015e-06,0.2434165806194411,7.3,allow
2023-01-02 01:24:55.194783000,ACC782943,normal_login,DEV-1954447,74.170.116.143,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:25:00.385789000,ACC844778,normal_login,DEV-976661,106.109.249.120,AU,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:25:03.426472000,ACC153665,normal_login,DEV-065966,159.217.189.199,CA,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:25:09.194783000,ACC782943,normal_txn,DEV-1954447,74.170.116.143,SG,18.73,transfer,restaurant,ACH,0.64,6.0,0.31,False,0,,0,0,0,0,0,14.0,,1,1,0,1,1,2.7648591e-06,0.177281931401525,5.3,allow
2023-01-02 01:25:13.426472000,ACC153665,normal_txn,DEV-065966,159.217.189.199,CA,29.78,transfer,retail,UPI,0.29,9.0,0.32,False,0,,0,0,0,0,0,10.0,,1,1,0,1,1,8.398104e-06,0.141428098251525,4.2,allow
2023-01-02 01:25:15.500835000,ACC102650,normal_login,DEV-1537078,92.65.209.141,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:25:18.385789000,ACC844778,normal_txn,DEV-976661,106.109.249.120,AU,34.67,transfer,grocery,UPI,-1.03,14.0,0.93,False,0,,0,0,0,0,0,18.0,,1,1,0,1,1,5.9113147e-05,0.2479083603833288,7.4,allow
2023-01-02 01:25:26.500835000,ACC102650,normal_txn,DEV-1537078,92.65.209.141,SG,36.12,transfer,other,ACH,-0.51,6.0,0.76,False,0,,0,0,0,0,0,11.0,,1,1,0,1,1,8.766027e-06,0.1788431606284297,5.4,allow
2023-01-02 01:35:16.026136000,ACC341050,normal_login,DEV-811485,20.136.115.151,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:35:34.026136000,ACC341050,normal_txn,DEV-811485,20.136.115.151,SG,170.34,payment,grocery,card,1.97,18.0,0.18,False,0,,0,0,0,0,0,18.0,,1,1,0,1,1,0.00010364971,0.3280201539021352,9.8,allow
2023-01-02 01:36:20.834477000,ACC505046,normal_login,DEV-697699,180.97.204.145,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:36:32.834477000,ACC505046,normal_txn,DEV-697699,180.97.204.145,DE,28.09,transfer,restaurant,UPI,0.66,19.0,0.14,False,0,,0,0,0,0,0,12.0,,1,1,0,1,1,2.89697e-05,0.2500543941448997,7.5,allow
2023-01-02 01:36:32.910210000,ACC132356,normal_login,DEV-1200208,103.176.131.23,AU,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:36:41.910210000,ACC132356,normal_txn,DEV-1200208,103.176.131.23,AU,16.81,payment,restaurant,ACH,0.11,12.0,0.52,False,0,,0,0,0,0,0,9.0,,1,1,0,1,1,5.689207e-05,0.1343122995703561,4.0,allow
2023-01-02 01:37:30.860651000,ACC936256,normal_login,DEV-326864,36.17.33.25,CA,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:37:35.860651000,ACC936256,normal_txn,DEV-326864,36.17.33.25,CA,433.31,deposit,entertainment,UPI,0.6,1.0,0.42,False,0,,0,0,0,0,0,5.0,,1,1,0,1,1,2.403009e-06,0.2448783094883378,7.3,allow
2023-01-02 01:56:27.554550000,ACC444604,normal_login,DEV-116039,101.239.0.79,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:56:43.554550000,ACC444604,normal_txn,DEV-116039,101.239.0.79,JP,117.3,deposit,entertainment,card,0.26,16.0,0.56,False,0,,0,0,0,0,0,16.0,,1,1,0,1,1,5.243396e-05,0.15841942147353,4.8,allow
2023-01-02 01:58:16.017461000,ACC106855,normal_login,DEV-1539611,135.238.180.17,AU,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:58:31.017461000,ACC106855,normal_txn,DEV-1539611,135.238.180.17,AU,109.86,withdrawal,travel,card,-0.18,4.0,0.3,False,0,,0,0,0,0,0,15.0,,1,1,0,1,1,3.2971811e-06,0.191677248045726,5.8,allow
2023-01-02 01:58:50.978378000,ACC254630,normal_login,DEV-481757,62.16.114.2,UK,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 01:59:02.978378000,ACC254630,normal_txn,DEV-481757,62.16.114.2,UK,48.54,transfer,utilities,UPI,-0.52,11.0,0.45,False,0,,0,0,0,0,0,12.0,,1,1,0,1,1,1.3558676e-05,0.1349579006536412,4.0,allow
2023-01-02 01:59:55.671384000,ACC356458,normal_login,DEV-462287,217.167.112.66,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,1,0.00012045353,0.6486145217955261,19.5,allow
2023-01-02 02:00:04.671384000,ACC356458,normal_txn,DEV-462287,217.167.112.66,US,1677.32,deposit,other,ACH,0.57,11.0,0.92,False,0,,0,0,0,0,0,9.0,,1,1,0,1,2,2.8569442e-05,0.1793074926818207,5.4,allow
2023-01-02 02:01:14.246624000,ACC683384,normal_login,DEV-1384679,202.187.143.92,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,2,7.403281e-05,0.6225131758654463,18.7,allow
2023-01-02 02:01:30.246624000,ACC683384,normal_txn,DEV-1384679,202.187.143.92,JP,522.49,withdrawal,other,UPI,-0.11,8.0,0.94,False,0,,0,0,0,0,0,16.0,,1,1,0,1,2,3.7302484e-06,0.1884929957521051,5.7,allow
2023-01-02 02:03:43.406292000,ACC709301,normal_login,DEV-1100557,127.41.65.35,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,2,7.403281e-05,0.6225131758654463,18.7,allow
2023-01-02 02:04:01.406292000,ACC709301,normal_txn,DEV-1100557,127.41.65.35,JP,31.42,transfer,online,ACH,-0.86,13.0,0.48,False,0,,0,0,0,0,0,18.0,,1,1,0,1,2,9.18533e-06,0.1514116360689935,4.5,allow
2023-01-02 02:05:43.661834000,ACC763556,normal_login,DEV-112012,98.61.142.16,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,2,7.403281e-05,0.6225131758654463,18.7,allow
2023-01-02 02:05:51.661834000,ACC763556,normal_txn,DEV-112012,98.61.142.16,SG,246.97,withdrawal,travel,card,-1.85,10.0,0.06,False,0,,0,0,0,0,0,8.0,,1,1,0,1,2,6.523157e-06,0.2848632935341775,8.5,allow
2023-01-02 02:10:34.509205000,ACC231196,normal_login,DEV-1085675,201.143.18.31,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,2,7.403281e-05,0.6225131758654463,18.7,allow
2023-01-02 02:10:43.509205000,ACC231196,normal_txn,DEV-1085675,201.143.18.31,JP,271.33,withdrawal,utilities,UPI,0.51,4.0,0.95,False,0,,0,0,0,0,0,9.0,,1,1,0,1,2,3.659788e-06,0.240523650516876,7.2,allow
2023-01-02 02:15:20.072405000,ACC942544,normal_login,DEV-1564872,198.50.196.79,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,2,7.403281e-05,0.6225131758654463,18.7,allow
2023-01-02 02:15:34.072405000,ACC942544,normal_txn,DEV-1564872,198.50.196.79,SG,35.81,transfer,entertainment,wire_transfer,0.69,12.0,0.03,False,0,,0,0,0,0,0,14.0,,1,1,0,1,2,1.2213274e-05,0.2178047860021891,6.5,allow
2023-01-02 02:15:52.908052000,ACC758537,normal_login,DEV-1928901,66.14.243.106,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,2,7.403281e-05,0.6225131758654463,18.7,allow
2023-01-02 02:16:07.908052000,ACC758537,normal_txn,DEV-1928901,66.14.243.106,US,92.32,payment,other,UPI,0.49,4.0,0.52,False,0,,0,0,0,0,0,15.0,,1,1,0,1,2,2.883646e-05,0.1530740922216245,4.6,allow
2023-01-02 02:22:53.172918000,ACC168346,normal_login,DEV-404088,201.92.246.156,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,2,7.403281e-05,0.6225131758654463,18.7,allow
2023-01-02 02:23:05.172918000,ACC168346,normal_txn,DEV-404088,201.92.246.156,DE,496.84,deposit,retail,UPI,1.14,13.0,0.17,False,0,,0,0,0,0,0,12.0,,1,1,0,1,2,2.6038777e-05,0.1871099880243136,5.6,allow
2023-01-02 02:23:21.510765000,ACC252124,normal_login,DEV-399208,36.125.129.163,UK,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,2,7.403281e-05,0.6225131758654463,18.7,allow
2023-01-02 02:23:25.652053000,ACC143408,normal_login,DEV-1605206,152.245.10.9,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,2,7.403281e-05,0.6225131758654463,18.7,allow
